5;35;10;2.30328
5;14;10;4.14748
5;37;10;1.28844
5;28;10;5.81971
5;50;10;3.76499
5;17;10;1.55743
6;41;10;0.573885
6;37;10;2.33495
6;27;10;2.31581
6;50;10;1.18779
6;35;10;2.20253
6;16;10;3.9321
6;38;10;2.79399
6;18;10;2.60522
7;21;10;3.58019
7;41;10;4.29145
7;44;10;2.92397
7;46;10;3.40497
7;48;10;1.62456
7;18;10;6.58162
7;28;10;4.26336
7;45;10;5.40539
8;42;10;2.98349
8;29;10;2.68928
8;48;10;3.97711
8;27;10;0.869829
8;43;10;1.70477
8;36;10;2.07776
8;49;10;2.67601
8;38;10;1.28151
