 topology_rogers_ca.sdnController (#0 - ScenarioSim3_single3-0-20180716-18:46:24-10693),
12365.277,123.6519999999999863
12370.632,123.7059999999999883
12379.074,123.7899999999999913
12383.452,123.8340000000000026
12384.843,123.8479999999999843
12394.593,123.9449999999999926
12398.862,123.987999999999999
12401.87,124.0180000000000001
12410.299,124.1020000000000035
12411.089,124.1099999999999847
12419.269,124.1919999999999782
12426.538,124.264999999999986
12427.562,124.2750000000000052
12437.316,124.37299999999999
12438.88,124.3880000000000047
12446.701,124.466999999999984
12449.743,124.4969999999999852
12452.213,124.5219999999999907
12452.967,124.528999999999996
12453.333,124.5329999999999865
12457.58,124.5749999999999882
12461.649,124.615999999999985
12462.725,124.6269999999999806
12471.503,124.7150000000000028
12477.185,124.7709999999999862
12481.505,124.8149999999999975
12483.971,124.8389999999999985
12486.812,124.8679999999999945
12492.776,124.9269999999999918
12502.129,125.0209999999999862
12503.304,125.0329999999999865
12511.027,125.1099999999999847
12520.786,125.2069999999999931
12526.896,125.2680000000000001
12536.222,125.3619999999999942
12536.249,125.3619999999999942
12540.167,125.4009999999999816
12549.482,125.4939999999999992
12551.904,125.519000000000005
12558.642,125.5859999999999837
12561.146,125.6109999999999895
12563.391,125.6329999999999808
12568.225,125.6819999999999875
12568.473,125.6839999999999972
12568.873,125.6879999999999878
12568.948,125.6889999999999922
12575.345,125.7529999999999855
12584.619,125.8460000000000032
12588.702,125.887
12595.634,125.9559999999999883
12599.408,125.9939999999999992
12606.459,126.0639999999999922
12614.553,126.1449999999999813
12620.514,126.2049999999999836
12627.604,126.2759999999999816
12632.976,126.3289999999999788
12642.519,126.4249999999999826
12647.075,126.4699999999999985
12650.594,126.504999999999995
12656.596,126.5649999999999975
12665.571,126.6550000000000007
12672.112,126.7210000000000032
12679.812,126.7980000000000013
12683.542,126.834999999999979
12687.116,126.8709999999999805
12693.798,126.9369999999999828
12700.015,127
12704.584,127.0449999999999868
12707.47,127.0739999999999833
12708.321,127.0829999999999981
12717.065,127.1699999999999868
12719.397,127.1929999999999831
12720.521,127.2049999999999836
12721.335,127.2129999999999932
12723.459,127.23399999999998
12726.679,127.2659999999999903
12728.509,127.2849999999999962
12734.622,127.3460000000000032
12738.652,127.3859999999999952
12742.328,127.4230000000000013
12749.78,127.4969999999999852
12757.042,127.5699999999999926
12762.311,127.62299999999999
12769.092,127.6899999999999975
12773.969,127.7390000000000038
12775.416,127.7539999999999902
12775.421,127.7539999999999902
12777.101,127.7709999999999862
12781.355,127.8129999999999878
12781.999,127.818999999999988
12782.635,127.8259999999999927
12785.278,127.8520000000000035
12787.361,127.87299999999999
12790.845,127.9079999999999865
12800.169,128.000999999999976
12801.051,128.0099999999999903
12803.205,128.031999999999982
12809.227,128.091999999999984
12817.81,128.177999999999997
12824.954,128.2489999999999663
12832.983,128.3290000000000072
12834.555,128.34499999999997
12836.146,128.3609999999999895
12839.567,128.3949999999999813
12845.624,128.45599999999996
12852.896,128.5279999999999626
12854.053,128.5399999999999632
12860.686,128.6059999999999941
12867.965,128.6789999999999732
12876.51,128.764999999999986
12882.885,128.8279999999999741
12888.431,128.8839999999999572
12896.55,128.9649999999999746
12896.808,128.9679999999999603
12901.602,129.0159999999999621
12902.175,129.0209999999999578
12911.324,129.112999999999999
12912.125,129.1209999999999805
12912.618,129.125999999999976
12917.789,129.1769999999999636
12920.718,129.2069999999999931
12928.269,129.281999999999982
12935.42,129.3539999999999845
12935.743,129.3569999999999706
12939.924,129.3990000000000005
12944.491,129.4439999999999595
12946.221,129.4619999999999887
12954.469,129.5439999999999823
12955.541,129.5550000000000063
12962.227,129.6220000000000137
12970.4,129.7040000000000072
12975.859,129.7579999999999808
12980.59,129.8050000000000063
12986.478,129.8639999999999755
12995.301,129.9529999999999741
13004.266,130.0419999999999727
13011.599,130.1150000000000087
13017.35,130.1730000000000013
13021.447,130.2139999999999985
13025.665,130.2559999999999712
13029.4,130.2939999999999823
13036.43,130.3639999999999755
13041.586,130.4149999999999632
13045.158,130.4509999999999645
13054.049,130.5399999999999632
13063.778,130.637
13071.151,130.7110000000000125
13079.874,130.7980000000000013
13079.926,130.7989999999999778
13081.493,130.8139999999999641
13088.435,130.8839999999999572
13095.276,130.951999999999998
13104.471,131.0439999999999823
13104.812,131.0480000000000013
13111.917,131.1189999999999708
13120.769,131.2069999999999931
13122.539,131.2249999999999653
13130.988,131.3089999999999687
13135.823,131.3580000000000036
13140.924,131.4089999999999913
13142.327,131.4230000000000013
13143.604,131.4359999999999782
13147.194,131.4710000000000032
13153.409,131.5339999999999913
13162.78,131.627000000000009
13165.173,131.65100000000001
13174.406,131.7439999999999708
13180.715,131.806999999999959
13183.543,131.834999999999979
13190.48,131.903999999999996
13193.876,131.9379999999999878
13194.939,131.9490000000000118
13200.941,132.0089999999999572
13205.71,132.056999999999959
13215.342,132.1529999999999626
13221.198,132.2110000000000125
13222.676,132.2259999999999985
13225.212,132.252000000000009
13227.781,132.2769999999999863
13229.791,132.2969999999999681
13238.527,132.3849999999999903
13244.906,132.4490000000000118
13249.825,132.49799999999999
13257.432,132.5740000000000118
13266.422,132.6639999999999867
13270.013,132.6999999999999882
13271.868,132.7179999999999603
13278.957,132.7889999999999867
13284.284,132.841999999999984
13290.158,132.90100000000001
13293.421,132.9339999999999687
13301.517,133.014999999999986
13304.682,133.0459999999999918
13306.723,133.067000000000007
13311.192,133.1109999999999895
13319.156,133.1909999999999736
13323.487,133.23399999999998
13326.151,133.2609999999999667
13329.724,133.2969999999999681
13332.707,133.326999999999998
13341.857,133.4180000000000057
13351.639,133.5159999999999621
13358.956,133.5889999999999985
13359.416,133.5939999999999935
13366.691,133.6659999999999965
13368.589,133.6850000000000018
13371.488,133.7139999999999985
13376.697,133.7659999999999621
13382.474,133.8240000000000118
13386.234,133.861999999999966
13394.026,133.9399999999999975
13396.447,133.9639999999999985
13404.403,134.0439999999999823
13411.249,134.111999999999966
13414.694,134.1459999999999578
13421.386,134.212999999999965
13429.095,134.2899999999999632
13438.732,134.387
13446.091,134.459999999999979
13454.877,134.5480000000000013
13456.292,134.5620000000000113
13466.266,134.661999999999977
13474.925,134.7489999999999663
13478.554,134.7849999999999676
13482.967,134.8290000000000072
13483.419,134.8340000000000026
13488.283,134.8820000000000045
13491.536,134.9149999999999632
13496.02,134.959999999999979
13500.989,135.0089999999999572
13506.667,135.0659999999999736
13508.389,135.0829999999999695
13514.601,135.1459999999999578
13515.452,135.153999999999996
13520.434,135.2040000000000072
13524.961,135.2489999999999663
13533.629,135.3360000000000122
13542.956,135.4289999999999731
13549.233,135.4919999999999613
13556.865,135.5679999999999831
13560.879,135.6080000000000036
13563.994,135.6390000000000095
13568.161,135.6809999999999828
13577.047,135.7699999999999813
13585.155,135.8509999999999985
13592.128,135.9209999999999918
13595.61,135.95599999999996
13600.243,136.002000000000009
13602.358,136.0229999999999673
13605.004,136.050000000000011
13605.598,136.0550000000000063
13611.353,136.112999999999999
13620.113,136.2009999999999645
13622.062,136.21999999999997
13631.247,136.3120000000000113
13638.659,136.3859999999999667
13639.86,136.3979999999999673
13649.229,136.4919999999999613
13652.574,136.5249999999999766
13659.167,136.5910000000000077
13660.921,136.60899999999998
13668.171,136.6809999999999828
13669.33,136.6929999999999831
13670.975,136.7090000000000026
13679.974,136.7989999999999778
13687.456,136.8739999999999663
13688.025,136.879999999999995
13692.999,136.9289999999999731
13702.804,137.0279999999999626
13703.678,137.036000000000001
13704.643,137.0459999999999918
13708.507,137.084999999999979
13717.142,137.1709999999999918
13724.436,137.2439999999999708
13730.101,137.3009999999999872
13735.883,137.3580000000000036
13739.562,137.3949999999999813
13742.626,137.4259999999999872
13746.049,137.459999999999979
13755.936,137.5589999999999685
13763.51,137.6349999999999903
13769.25,137.692000000000007
13772.396,137.7230000000000126
13781.845,137.8179999999999831
13788.418,137.8839999999999571
13794.016,137.9399999999999975
13799.189,137.990999999999985
13804.836,138.0480000000000013
13809.686,138.0960000000000031
13810.198,138.1009999999999985
13819.21,138.192000000000007
13820.251,138.2019999999999976
13825.797,138.2570000000000045
13831.941,138.3189999999999595
13840.21,138.4019999999999862
13847.526,138.4749999999999653
13854.782,138.5469999999999681
13857.222,138.5720000000000021
13857.608,138.5759999999999643
13867.248,138.6719999999999681
13874.979,138.748999999999966
13882.391,138.8229999999999786
13884.56,138.84499999999997
13886.94,138.8689999999999707
13895.971,138.9590000000000026
13902.415,139.0240000000000005
13902.844,139.0279999999999626
13906.242,139.0620000000000113
13909.573,139.09499999999997
13916.848,139.1680000000000057
13917.845,139.177999999999997
13923.691,139.2359999999999893
13928.447,139.2839999999999912
13936.014,139.3600000000000132
13944.214,139.442000000000007
13946.729,139.466999999999984
13949.711,139.4970000000000137
13959.034,139.5899999999999745
13960.543,139.6049999999999608
13970.473,139.7040000000000072
13973.776,139.736999999999966
13975.421,139.7539999999999618
13983.56,139.834999999999979
13988.689,139.8859999999999667
13990.093,139.8999999999999766
13998.728,139.986999999999966
14001.002,140.0099999999999903
14004.479,140.0439999999999823
14005.168,140.0509999999999872
14007.594,140.074999999999988
14014.651,140.1459999999999576
14021.962,140.2189999999999935
14025.914,140.2589999999999571
14035.689,140.3559999999999941
14038.797,140.387
14043.834,140.4379999999999876
14051.02,140.5099999999999903
14054.944,140.5489999999999778
14058.304,140.5829999999999695
14062.223,140.6220000000000137
14069.501,140.6949999999999926
14077.446,140.7740000000000005
14085.598,140.8549999999999608
14092.659,140.9259999999999872
14094.836,140.9479999999999786
14098.025,140.9799999999999608
14107.763,141.0769999999999976
14117.509,141.1750000000000108
14119.133,141.1909999999999736
14128.049,141.2799999999999723
14130.957,141.3089999999999685
14137.966,141.3789999999999616
14139.764,141.3969999999999907
14144.172,141.4409999999999736
14147.627,141.4759999999999985
14149.7,141.4970000000000136
14154.501,141.5449999999999583
14161.151,141.6109999999999892
14166.373,141.6630000000000105
14173.912,141.7389999999999755
14182.448,141.8240000000000117
14188.489,141.8839999999999571
14197.383,141.9730000000000126
14202.339,142.0229999999999672
14204.54,142.0449999999999583
14205.72,142.0569999999999587
14211.949,142.1189999999999707
14219.796,142.197000000000002
14220.911,142.2090000000000026
14225.827,142.2579999999999806
14230.417,142.3039999999999731
14238.958,142.3890000000000093
14242.181,142.4209999999999916
14243.529,142.4350000000000016
14246.694,142.4660000000000075
14256.345,142.5629999999999876
14261.171,142.6109999999999892
14266.083,142.6599999999999676
14273.381,142.7330000000000036
14274.105,142.740999999999985
14274.797,142.7470000000000136
14277.598,142.7749999999999766
14286.39,142.8629999999999988
14295.416,142.9540000000000072
14302.764,143.0269999999999862
14306.104,143.0609999999999782
14307.869,143.077999999999974
14317.57,143.1750000000000108
14326.962,143.2690000000000048
14331.403,143.3139999999999641
14336.466,143.3639999999999755
14340.136,143.4010000000000098
14350.134,143.5009999999999757
14358.032,143.5799999999999833
14360.005,143.5999999999999653
14364.676,143.6459999999999575
14370.025,143.699999999999988
14370.781,143.7069999999999931
14373.683,143.7359999999999892
14381.971,143.8189999999999595
14385.013,143.8499999999999653
14392.918,143.9289999999999731
14398.829,143.9879999999999988
14403.979,144.0389999999999867
14413.196,144.1309999999999712
14413.293,144.1320000000000045
14421.346,144.2129999999999647
14422.71,144.226999999999975
14429.949,144.2989999999999778
14437.069,144.370000000000004
14442.661,144.4259999999999871
14448.57,144.4850000000000131
14457.793,144.5769999999999976
14464.793,144.6469999999999907
14469.717,144.697000000000002
14473.326,144.7330000000000035
14482.064,144.8199999999999926
14488.358,144.8829999999999806
14496.698,144.9660000000000075
14501.046,145.0099999999999902
14503.184,145.0310000000000053
14507.322,145.0729999999999785
14515.034,145.1499999999999766
14519.184,145.1909999999999735
14519.306,145.1929999999999828
14519.627,145.1959999999999688
14522.855,145.2280000000000078
14523.465,145.2339999999999797
14525.761,145.2570000000000045
14534.254,145.341999999999984
14539.323,145.3929999999999718
14546.278,145.4619999999999883
14553.647,145.5360000000000008
14555.951,145.5589999999999683
14556.928,145.5689999999999595
14558.109,145.58099999999996
14563.258,145.6320000000000045
14563.665,145.6359999999999666
14573.049,145.7299999999999608
14577.846,145.7779999999999626
14580.132,145.8009999999999871
14586.012,145.8600000000000131
14592.783,145.9269999999999635
