 topology_rogers_ca.sdnController (#0 - Scenario1VicVan-0-20180716-19:59:51-12298),
9977.935,99.778999999999996
9984.888,99.8479999999999844
9990.279,99.9019999999999865
9996.999,99.9689999999999935
10004.24,100.0420000000000012
10013.729,100.137
10017.618,100.1759999999999873
10017.645,100.1759999999999873
10019.916,100.1989999999999834
10026.388,100.2630000000000048
10030.937,100.3089999999999972
10036.941,100.3689999999999993
10046.662,100.4659999999999793
10052.549,100.5250000000000054
10060.887,100.6080000000000037
10070.515,100.7049999999999837
10079.663,100.7959999999999919
10079.832,100.7980000000000015
10086.505,100.8649999999999801
10093.47,100.9339999999999972
10097.877,100.9779999999999798
10106.014,101.0600000000000019
10112.865,101.1279999999999856
10117.963,101.1790000000000016
10124.449,101.2439999999999993
10127.789,101.2769999999999865
10128.08,101.2800000000000008
10135.988,101.3589999999999801
10145.183,101.4509999999999931
10146.155,101.4609999999999839
10151.58,101.5149999999999861
10156,101.5600000000000019
10165.911,101.6589999999999914
10171.111,101.7109999999999839
10174.942,101.7489999999999947
10181.882,101.8179999999999832
10189.949,101.8990000000000006
10190.858,101.9079999999999867
10195.468,101.9539999999999789
10197.746,101.9770000000000035
10206.014,102.0600000000000019
10210.117,102.1009999999999988
10215.508,102.1550000000000008
10221.741,102.2169999999999841
10230.614,102.3059999999999828
10239.484,102.3940000000000051
10248.285,102.4819999999999988
10254.473,102.5439999999999823
10257.756,102.576999999999998
10259.091,102.5900000000000029
10263.135,102.631
10272.941,102.7289999999999847
10278.387,102.7829999999999867
10287.105,102.8709999999999805
10293.322,102.9329999999999923
10298.349,102.9830000000000037
10302.143,103.0209999999999863
10311.366,103.1129999999999991
10316.787,103.1670000000000012
10322.201,103.2219999999999797
10323.41,103.2339999999999801
10332.643,103.3259999999999931
10339.45,103.3940000000000051
10347.749,103.4770000000000035
10350.62,103.506
10360.303,103.6029999999999798
10360.733,103.6069999999999988
10369.931,103.6989999999999834
10371.092,103.7099999999999791
10371.452,103.7139999999999985
10372.516,103.7249999999999938
10374.264,103.7419999999999898
10377.429,103.7740000000000006
10381.32,103.8129999999999878
10383.785,103.8369999999999888
10393.306,103.9329999999999923
10398.934,103.9890000000000039
10401.934,104.0190000000000051
10410.998,104.1089999999999801
10412.603,104.1260000000000044
10418.404,104.1839999999999972
10427.267,104.271999999999991
10433.246,104.3319999999999931
10437.71,104.3769999999999808
10440.09,104.4000000000000054
10449.169,104.4909999999999851
10454.978,104.5490000000000062
10456.58,104.5649999999999975
10458.039,104.5799999999999837
10464.65,104.6459999999999863
10468.006,104.6800000000000064
10472.409,104.7239999999999891
10478.664,104.786000000000001
10479.429,104.7939999999999823
10483.042,104.8299999999999837
10490.007,104.9000000000000054
10499.117,104.9909999999999851
10501.591,105.0149999999999861
10510.376,105.1029999999999798
10510.772,105.1069999999999988
10515.114,105.1509999999999816
10515.713,105.156999999999982
10520.889,105.2079999999999981
10521.5,105.2150000000000029
10526.247,105.262
10535.324,105.3529999999999798
10537.168,105.3709999999999805
10544.567,105.4449999999999926
10548.915,105.4890000000000039
10557.896,105.5780000000000026
10559.772,105.5969999999999797
10566.498,105.6639999999999869
10573.65,105.7359999999999895
10578.939,105.7889999999999869
10584.169,105.8409999999999793
10587.213,105.8719999999999853
10590.419,105.903999999999996
10600.399,106.0029999999999856
10600.43,106.0039999999999903
10604.052,106.0399999999999916
10610.025,106.0999999999999938
10614.731,106.146999999999991
10621.222,106.2119999999999888
10625.004,106.25
10625.056,106.25
10634.851,106.3479999999999844
10644.553,106.4449999999999926
10646.3,106.4629999999999935
10652.939,106.528999999999996
10656.219,106.5619999999999829
10659.15,106.5909999999999793
10665.953,106.6589999999999914
10667.957,106.6790000000000016
10668.589,106.6850000000000019
10677.846,106.7779999999999912
10683.918,106.8389999999999985
10687.011,106.8700000000000042
10691.787,106.9170000000000012
10695.819,106.9579999999999981
10698.659,106.9859999999999895
10704.99,107.0490000000000062
10707.374,107.0729999999999787
10716.281,107.1620000000000058
10721.426,107.2139999999999985
10725.752,107.2570000000000046
10729.431,107.2939999999999823
10738.713,107.387
10743.278,107.4319999999999875
10749.199,107.4909999999999851
10752.574,107.5250000000000054
10756.892,107.5679999999999832
10766.597,107.6649999999999916
10772.525,107.7249999999999938
10773.859,107.737999999999999
10777.404,107.7740000000000005
10778.372,107.7829999999999867
10784.942,107.8489999999999891
10788.376,107.8829999999999809
10794.899,107.9479999999999787
10800.809,108.0079999999999809
10809.026,108.0900000000000029
10815.618,108.1560000000000056
10819.646,108.1959999999999976
10823.619,108.2359999999999895
10823.995,108.2390000000000039
10833.988,108.3389999999999985
10843.834,108.4379999999999878
10847.353,108.4729999999999844
10851.834,108.5180000000000003
10859.048,108.5900000000000029
10868.424,108.6839999999999972
10874.8,108.7479999999999901
10881.52,108.8149999999999975
10889.651,108.8959999999999863
10892.318,108.9230000000000013
10902.08,109.0199999999999813
10907.721,109.076999999999998
10916.619,109.1659999999999965
10926.188,109.2609999999999953
10933.834,109.3379999999999935
10934.969,109.3489999999999891
10941.951,109.4189999999999823
10944.673,109.4459999999999976
10948.028,109.4799999999999892
10948.849,109.487999999999999
10950.326,109.5029999999999856
10957.979,109.5789999999999789
10958.605,109.5859999999999839
10958.822,109.5879999999999935
10961.241,109.6119999999999942
10962.614,109.6260000000000044
10966.937,109.6689999999999823
10969.543,109.6949999999999926
10974.763,109.7469999999999853
10983.474,109.8340000000000028
10991.205,109.9120000000000056
10992.999,109.9290000000000016
11002.586,110.0250000000000053
11006.919,110.068999999999988
11008.092,110.0799999999999837
11011.343,110.112999999999999
11012.413,110.1239999999999947
11018.247,110.1819999999999875
11024.144,110.2409999999999851
11033.509,110.334999999999979
11040.963,110.4089999999999914
11050.371,110.5029999999999856
11058.853,110.5879999999999934
11059.378,110.5929999999999888
11068.736,110.6869999999999829
11074.698,110.7459999999999805
11084.532,110.8449999999999985
11093.45,110.9339999999999972
11097.448,110.9739999999999891
11105.257,111.051999999999992
11109.06,111.0900000000000029
11111.175,111.1109999999999895
11112.653,111.1260000000000043
11120.303,111.2030000000000025
11127.152,111.2709999999999863
11129.043,111.2899999999999915
11135.611,111.3559999999999941
11144.599,111.4449999999999926
11153.22,111.531999999999982
11153.309,111.5329999999999866
11154.282,111.5420000000000012
11155.184,111.5509999999999872
11160.162,111.6009999999999985
11166.354,111.662999999999982
11172.165,111.7210000000000033
11175.989,111.7589999999999857
11178.405,111.7839999999999914
11179.371,111.7930000000000058
11181.061,111.8100000000000019
11190.91,111.9089999999999914
11199.506,111.9950000000000041
11208.472,112.0840000000000028
11209.057,112.0900000000000029
11211.768,112.1169999999999898
11216.474,112.1639999999999867
11221.206,112.2119999999999887
11222.364,112.2229999999999843
11227.162,112.2709999999999863
11231.733,112.3169999999999783
11236.817,112.3679999999999945
11246.617,112.4659999999999793
11256.29,112.5619999999999829
11260.527,112.6049999999999892
11261.527,112.6149999999999801
11270.098,112.6999999999999882
11270.495,112.7039999999999789
11271.668,112.7159999999999792
11276.505,112.764999999999986
11279.218,112.7920000000000012
11283.801,112.8379999999999933
11287.839,112.8779999999999855
11290.192,112.9009999999999816
11294.19,112.941000000000002
11294.779,112.9470000000000023
11301.493,113.0139999999999812
11302.731,113.0269999999999864
11306.178,113.0610000000000067
11314.746,113.1469999999999908
11321.884,113.2179999999999888
11325.881,113.2579999999999809
11332.273,113.3220000000000023
11336.087,113.3599999999999848
11340.079,113.4000000000000053
11340.299,113.4019999999999864
11344.617,113.4459999999999976
11348.365,113.4830000000000036
11354.51,113.5449999999999869
11361.126,113.6109999999999895
11361.826,113.6179999999999945
11368.08,113.6800000000000064
11376.304,113.7630000000000048
11385.444,113.8539999999999845
11391.978,113.9189999999999823
11398.696,113.9859999999999895
11405.959,114.0589999999999972
11409.2,114.091999999999984
11414.569,114.1449999999999813
11417.731,114.1769999999999919
11418.836,114.1879999999999878
11427.169,114.2709999999999863
11431.219,114.3119999999999829
11438.977,114.3889999999999812
11443.031,114.4300000000000064
11445.843,114.4579999999999981
11449.053,114.4899999999999801
11456.192,114.5610000000000067
11456.492,114.5639999999999923
11462.108,114.6209999999999805
11469.481,114.693999999999988
11473.478,114.73399999999998
11474.576,114.7450000000000041
11479.885,114.7980000000000013
11485.948,114.85899999999998
11486.8,114.8679999999999945
11493.832,114.9379999999999878
11500.489,115.0039999999999903
11506.837,115.0679999999999831
11507.133,115.0709999999999976
11516.724,115.1670000000000012
11525.617,115.256
11526.65,115.2659999999999904
11533.471,115.3340000000000026
11542.143,115.4209999999999918
11551.056,115.5099999999999903
11551.348,115.5130000000000047
11551.36,115.5130000000000047
11556.709,115.5669999999999782
11566.081,115.6599999999999962
11570.123,115.7009999999999927
11579.706,115.7969999999999966
11584.948,115.8489999999999891
11592.911,115.9290000000000015
11596.562,115.9650000000000028
11606.483,116.0639999999999922
11608.389,116.0829999999999981
11611.941,116.1189999999999992
11612.132,116.1209999999999805
11620.615,116.2059999999999883
11625.796,116.2570000000000045
11633.503,116.334999999999979
11641.931,116.4189999999999823
11649.136,116.490999999999985
11652.868,116.5279999999999907
11659.202,116.591999999999984
11661.431,116.6140000000000038
11664.505,116.6449999999999813
11665.31,116.6529999999999907
11670.683,116.7059999999999883
11671.536,116.7150000000000028
11674.282,116.7419999999999897
11676.496,116.7639999999999812
11676.583,116.764999999999986
11677.583,116.7750000000000052
11677.832,116.7779999999999907
11680.482,116.8040000000000015
11681.925,116.818999999999988
11682.586,116.8249999999999882
11687.724,116.8769999999999806
11688.38,116.8829999999999808
11690.607,116.9060000000000055
11699.17,116.990999999999985
11702.865,117.0279999999999907
11704.486,117.0439999999999823
11705.037,117.0499999999999826
11710.634,117.1059999999999941
11719.746,117.1970000000000023
11727.481,117.2740000000000005
11736.331,117.362999999999999
11740.895,117.4079999999999865
11749.868,117.49799999999999
11751.402,117.5139999999999812
11754.724,117.5469999999999966
11756.72,117.5669999999999782
11763.849,117.6380000000000047
11768.179,117.6809999999999828
11772.448,117.7239999999999891
11777.73,117.7769999999999863
11780.747,117.8069999999999875
11784.241,117.841999999999984
11784.945,117.8489999999999891
11792.76,117.9269999999999918
11796.978,117.9689999999999935
11804.488,118.0439999999999823
11808.371,118.0829999999999981
11817.643,118.1759999999999872
11819.247,118.1919999999999782
11819.537,118.1949999999999926
11823.039,118.2299999999999892
11831.996,118.318999999999988
11832.952,118.3289999999999788
11836.878,118.3679999999999945
11845.589,118.4549999999999836
11854.373,118.5430000000000057
11861.049,118.6099999999999847
11867.957,118.6790000000000015
11869.884,118.6979999999999786
11879.757,118.7969999999999966
11888.938,118.8889999999999812
11896.531,118.9650000000000028
11902.328,119.0229999999999957
11905.973,119.0589999999999972
11910.532,119.1049999999999892
11915.543,119.1550000000000007
11921.967,119.2189999999999935
11925.731,119.2570000000000045
11928.271,119.281999999999982
11931.92,119.318999999999988
11937.431,119.3739999999999947
11940.04,119.4000000000000052
11941.359,119.412999999999982
11946.319,119.4629999999999932
11948.324,119.4830000000000036
11955.141,119.5509999999999872
11960.282,119.6020000000000035
11963.055,119.629999999999995
11964.03,119.639999999999986
11969.274,119.6919999999999782
11977.793,119.7769999999999863
11978.967,119.7889999999999867
11982.922,119.8289999999999788
11984.52,119.8449999999999985
11986.851,119.8679999999999945
11987.319,119.87299999999999
11993.173,119.9309999999999828
12002.88,120.0279999999999907
12010.348,120.1029999999999797
12010.387,120.1029999999999797
12016.477,120.1639999999999867
12018.263,120.1819999999999875
12024.053,120.2399999999999801
12030.182,120.3009999999999872
12031.883,120.3179999999999831
12032.697,120.3259999999999927
12039.561,120.3949999999999813
12048.38,120.4830000000000036
12058.148,120.5809999999999883
12065.344,120.6529999999999907
12071.43,120.7139999999999985
12081.094,120.8100000000000018
12084.378,120.8429999999999888
12089.454,120.894000000000005
12097.481,120.9739999999999891
12100.485,121.0039999999999902
12108.849,121.0879999999999932
12114.344,121.1430000000000001
12118.497,121.1839999999999972
12127.805,121.2779999999999907
12131.961,121.318999999999988
12137.169,121.3709999999999805
12146.535,121.4650000000000028
12149.207,121.4919999999999897
12156.429,121.5639999999999922
12165.203,121.6519999999999863
12165.532,121.6550000000000007
12169.251,121.6919999999999782
12173.51,121.7349999999999847
12173.524,121.7349999999999847
12174.463,121.7439999999999992
12176.94,121.769000000000005
12186.725,121.8669999999999897
12189.907,121.8990000000000005
12195.659,121.9559999999999883
12204.247,122.0420000000000012
12210.684,122.1059999999999941
12215.269,122.1519999999999863
12218.914,122.1889999999999922
12223.36,122.2330000000000036
12230.037,122.2999999999999826
12233.398,122.3329999999999981
12239.116,122.3909999999999903
12247.923,122.4789999999999845
12255.67,122.5559999999999828
12265.12,122.6509999999999816
12274.121,122.740999999999985
12284.04,122.8400000000000028
12288.083,122.879999999999995
12291.85,122.9180000000000057
12300.803,123.0079999999999808
12310.464,123.1039999999999845
12311.115,123.1109999999999895
12319.034,123.1899999999999975
12325.889,123.2579999999999808
12332.646,123.3259999999999927
12334.957,123.3489999999999891
12337.406,123.3739999999999947
12342.795,123.4269999999999918
12344.96,123.4489999999999833
12352.69,123.5259999999999816
12354.35,123.5430000000000057
12361.816,123.6179999999999945
12371.044,123.709999999999979
12378.258,123.781999999999982
12381.199,123.8110000000000067
12386.028,123.8599999999999847
12390.559,123.9050000000000007
12392.499,123.924000000000006
12397.439,123.9739999999999891
12399.495,123.9939999999999992
12407.277,124.0720000000000023
12412.632,124.1260000000000043
12421.074,124.209999999999979
12425.452,124.2539999999999902
12426.843,124.2680000000000001
12436.593,124.3649999999999801
12440.862,124.4079999999999865
12443.87,124.4379999999999878
12452.299,124.5219999999999907
12453.089,124.5300000000000007
12461.269,124.6119999999999942
12468.538,124.6850000000000018
12469.562,124.6949999999999926
12479.316,124.7930000000000057
12480.88,124.8079999999999922
12488.701,124.887
12491.743,124.9170000000000012
12494.213,124.9419999999999782
12494.967,124.9489999999999833
12495.333,124.9530000000000025
12499.58,124.9950000000000041
12503.649,125.036000000000001
12504.725,125.0469999999999966
12513.503,125.1349999999999903
12519.185,125.191000000000002
12523.505,125.2349999999999847
12525.971,125.2589999999999857
12528.812,125.287999999999982
12534.776,125.3469999999999796
12544.129,125.441000000000002
12545.304,125.4530000000000025
12553.027,125.5300000000000007
12562.786,125.6269999999999806
12568.896,125.6879999999999878
12578.222,125.781999999999982
12578.249,125.781999999999982
12582.167,125.8209999999999976
12591.482,125.9139999999999867
12593.904,125.9389999999999922
12600.642,126.006
12603.146,126.0310000000000055
12605.391,126.052999999999997
12610.225,126.1020000000000035
12610.473,126.1039999999999845
12610.873,126.1080000000000036
12610.948,126.10899999999998
12617.345,126.1730000000000013
12626.619,126.2659999999999903
12630.702,126.3069999999999875
12637.634,126.3760000000000043
12641.408,126.4139999999999867
12648.459,126.48399999999998
12656.553,126.5649999999999975
12662.514,126.625
12669.604,126.6959999999999976
12674.976,126.7489999999999947
12684.519,126.8449999999999985
12689.075,126.889999999999986
12692.594,126.9249999999999826
12698.596,126.9849999999999847
12707.571,127.0749999999999882
12714.112,127.1409999999999903
12721.812,127.2179999999999888
12725.542,127.254999999999995
12729.116,127.2909999999999965
12735.798,127.3569999999999987
12742.015,127.4199999999999868
12746.584,127.4650000000000028
12749.47,127.4939999999999992
12750.321,127.5029999999999855
12759.065,127.5900000000000028
12761.397,127.612999999999999
12762.521,127.625
12763.335,127.6329999999999808
12765.459,127.653999999999996
12768.679,127.6860000000000067
12770.509,127.7049999999999836
12776.622,127.7659999999999903
12780.652,127.8059999999999828
12784.328,127.8429999999999888
12791.78,127.9170000000000012
12799.042,127.9899999999999801
12804.311,128.0430000000000057
12811.092,128.1100000000000132
12815.969,128.1589999999999913
12817.416,128.1739999999999778
12817.421,128.1739999999999778
12819.101,128.1909999999999736
12823.355,128.2330000000000036
12823.999,128.2389999999999755
12824.635,128.2459999999999805
12827.278,128.2719999999999907
12829.361,128.2930000000000057
12832.845,128.3279999999999741
12842.169,128.4209999999999918
12843.051,128.4300000000000063
12845.205,128.451999999999998
12851.227,128.512
12859.81,128.5980000000000128
12866.954,128.6689999999999823
12874.983,128.7489999999999663
12876.555,128.764999999999986
12878.146,128.7810000000000055
12881.567,128.8149999999999975
12887.624,128.875999999999976
12894.896,128.9479999999999786
12896.053,128.959999999999979
12902.686,129.02600000000001
12909.965,129.0989999999999891
12918.51,129.1850000000000018
12924.885,129.24799999999999
12930.431,129.3039999999999732
12938.55,129.3849999999999903
12938.808,129.3879999999999765
12943.602,129.4359999999999782
12944.175,129.4409999999999736
12953.324,129.5329999999999581
12954.125,129.5409999999999965
12954.618,129.5459999999999918
12959.789,129.5969999999999796
12962.718,129.627000000000009
12970.269,129.701999999999998
12977.42,129.7740000000000005
12977.743,129.7769999999999863
12981.924,129.8189999999999595
12986.491,129.8639999999999755
12988.221,129.8820000000000045
12996.469,129.9639999999999985
12997.541,129.9749999999999653
13004.227,130.0419999999999727
13012.4,130.1239999999999663
13017.859,130.177999999999997
13022.59,130.2249999999999653
13028.478,130.2839999999999913
13037.301,130.37299999999999
13046.266,130.4619999999999887
13053.599,130.5349999999999676
13059.35,130.5929999999999603
13063.447,130.6339999999999572
13067.665,130.6759999999999872
13071.4,130.7139999999999985
13078.43,130.7839999999999913
13083.586,130.834999999999979
13087.158,130.8709999999999805
13096.049,130.959999999999979
13105.778,131.056999999999959
13113.151,131.1309999999999712
13121.874,131.2179999999999603
13121.926,131.2189999999999935
13123.493,131.23399999999998
13130.435,131.3039999999999732
13137.276,131.3720000000000137
13146.471,131.4639999999999985
13146.812,131.4679999999999603
13153.917,131.5389999999999867
13162.769,131.627000000000009
13164.539,131.6449999999999813
13172.988,131.7289999999999845
13177.823,131.7779999999999626
13182.924,131.8290000000000072
13184.327,131.8429999999999603
13185.604,131.8559999999999941
13189.194,131.8909999999999621
13195.409,131.9540000000000072
13204.78,132.0469999999999681
13207.173,132.0709999999999691
13216.406,132.1639999999999867
13222.715,132.226999999999975
13225.543,132.254999999999995
13232.48,132.3240000000000118
13235.876,132.3580000000000036
13236.939,132.3689999999999708
13242.941,132.4289999999999732
13247.71,132.476999999999975
13257.342,132.5729999999999786
13263.198,132.6309999999999712
13264.676,132.6459999999999578
13267.212,132.6719999999999681
13269.781,132.6970000000000023
13271.791,132.716999999999984
13280.527,132.8050000000000063
13286.906,132.8689999999999708
13291.825,132.9180000000000057
13299.432,132.9939999999999708
13308.422,133.0840000000000026
13312.013,133.1200000000000041
13313.868,133.1379999999999765
13320.957,133.2090000000000026
13326.284,133.262
13332.158,133.3209999999999691
13335.421,133.3539999999999845
13343.517,133.4350000000000018
13346.682,133.4660000000000077
13348.723,133.486999999999966
13353.192,133.5310000000000055
13361.156,133.6109999999999895
13365.487,133.653999999999996
13368.151,133.6809999999999828
13371.724,133.716999999999984
13374.707,133.7470000000000137
13383.857,133.837999999999965
13393.639,133.9359999999999782
13400.956,134.0089999999999572
13401.416,134.0140000000000095
13408.691,134.0860000000000125
13410.589,134.1049999999999608
13413.488,134.1339999999999572
13418.697,134.1859999999999782
13424.474,134.2439999999999708
13428.234,134.281999999999982
13436.026,134.3600000000000132
13438.447,134.3839999999999572
13446.403,134.4639999999999981
13453.249,134.531999999999982
13456.694,134.5659999999999736
13463.386,134.6329999999999808
13471.095,134.709999999999979
13480.732,134.806999999999959
13488.091,134.879999999999995
13496.877,134.9679999999999603
13498.292,134.9819999999999706
13508.266,135.0819999999999931
13516.925,135.1689999999999823
13520.554,135.2049999999999835
13524.967,135.2489999999999663
13525.419,135.2539999999999618
13530.283,135.3019999999999636
13533.536,135.334999999999979
13538.02,135.379999999999995
13542.989,135.4289999999999731
13548.667,135.4859999999999895
13550.389,135.5029999999999855
13556.601,135.5659999999999736
13557.452,135.5740000000000118
13562.434,135.6239999999999663
13566.961,135.6689999999999823
13575.629,135.7559999999999712
13584.956,135.8489999999999891
13591.233,135.911999999999977
13598.865,135.987999999999999
13602.879,136.0279999999999626
13605.994,136.0589999999999685
13610.161,136.1009999999999985
13619.047,136.1899999999999975
13627.155,136.2709999999999578
13634.128,136.3410000000000077
13637.61,136.375999999999976
13642.243,136.4219999999999681
13644.358,136.4429999999999831
13647.004,136.46999999999997
13647.598,136.4749999999999653
13653.353,136.532999999999958
13662.113,136.6209999999999805
13664.062,136.639999999999986
13673.247,136.7319999999999706
13680.659,136.8059999999999828
13681.86,136.8179999999999831
13691.229,136.911999999999977
13694.574,136.9449999999999926
13701.167,137.0109999999999667
13702.921,137.028999999999996
13710.171,137.1009999999999985
13711.33,137.112999999999999
13712.975,137.1289999999999618
13721.974,137.2189999999999935
13729.456,137.2939999999999823
13730.025,137.300000000000011
13734.999,137.3489999999999891
13744.804,137.4479999999999786
13745.678,137.45599999999996
13746.643,137.4660000000000077
13750.507,137.504999999999995
13759.142,137.5910000000000077
13766.436,137.6639999999999867
13772.101,137.7210000000000031
13777.883,137.7779999999999626
13781.562,137.8149999999999975
13784.626,137.8460000000000031
13788.049,137.879999999999995
13797.936,137.9789999999999845
13805.51,138.0550000000000063
13811.25,138.111999999999966
13814.396,138.1429999999999718
13823.845,138.2379999999999988
13830.418,138.3039999999999731
13836.016,138.3600000000000132
13841.189,138.411000000000001
13846.836,138.4679999999999603
13851.686,138.5159999999999621
13852.198,138.5209999999999576
13861.21,138.611999999999966
13862.251,138.6220000000000137
13867.797,138.6769999999999636
13873.941,138.7389999999999755
13882.21,138.8220000000000021
13889.526,138.8949999999999813
13896.782,138.966999999999984
13899.222,138.9919999999999613
13899.608,138.9959999999999803
13909.248,139.091999999999984
13916.979,139.1689999999999823
13924.391,139.2429999999999945
13926.56,139.2649999999999858
13928.94,139.2889999999999867
13937.971,139.3789999999999618
13944.415,139.4439999999999595
13944.844,139.4479999999999786
13948.242,139.4819999999999706
13951.573,139.5149999999999858
13958.848,139.5879999999999648
13959.845,139.5980000000000126
13965.691,139.6560000000000053
13970.447,139.7040000000000072
13978.014,139.7799999999999723
13986.214,139.861999999999966
13988.729,139.887
13991.711,139.9169999999999726
14001.034,140.0099999999999903
14002.543,140.0249999999999766
14012.473,140.123999999999966
14015.776,140.156999999999982
14017.421,140.1739999999999778
14025.56,140.254999999999995
14030.689,140.3059999999999828
14032.093,140.3199999999999926
14040.728,140.406999999999982
14043.002,140.4300000000000063
14046.479,140.4639999999999981
14047.168,140.4710000000000031
14049.594,140.4950000000000041
14056.651,140.5659999999999736
14063.962,140.6390000000000095
14067.914,140.6789999999999731
14077.689,140.7760000000000098
14080.797,140.8069999999999587
14085.834,140.8580000000000036
14093.02,140.9300000000000062
14096.944,140.9689999999999935
14100.304,141.0029999999999855
14104.223,141.0419999999999726
14111.501,141.1150000000000087
14119.446,141.1939999999999595
14127.598,141.2749999999999766
14134.659,141.3460000000000031
14136.836,141.3679999999999945
14140.025,141.3999999999999766
14149.763,141.4970000000000136
14159.509,141.59499999999997
14161.133,141.6109999999999892
14170.049,141.699999999999988
14172.957,141.7289999999999845
14179.966,141.7989999999999778
14181.764,141.8170000000000068
14186.172,141.8609999999999892
14189.627,141.8959999999999575
14191.7,141.9169999999999726
14196.501,141.9649999999999745
14203.151,142.0310000000000053
14208.373,142.0829999999999695
14215.912,142.1589999999999911
14224.448,142.2439999999999707
14230.489,142.3039999999999731
14239.383,142.3929999999999718
14244.339,142.442999999999983
14246.54,142.4649999999999745
14247.72,142.476999999999975
14253.949,142.5389999999999867
14261.796,142.6169999999999611
14262.911,142.6289999999999616
14267.827,142.677999999999997
14272.417,142.7239999999999891
14280.958,142.8089999999999685
14284.181,142.8410000000000075
14285.529,142.8549999999999608
14288.694,142.8859999999999667
14298.345,142.9830000000000036
14303.171,143.0310000000000053
14308.083,143.0799999999999833
14315.381,143.1529999999999626
14316.105,143.1610000000000008
14316.797,143.1669999999999726
14319.598,143.1949999999999926
14328.39,143.282999999999958
14337.416,143.373999999999966
14344.764,143.447000000000002
14348.104,143.4809999999999941
14349.869,143.4979999999999898
14359.57,143.59499999999997
14368.962,143.6889999999999641
14373.403,143.7339999999999798
14378.466,143.7839999999999911
14382.136,143.8209999999999688
14392.134,143.9209999999999916
14400.032,144
14402.005,144.0199999999999812
14406.676,144.0659999999999736
14412.025,144.120000000000004
14412.781,144.127000000000009
14415.683,144.1560000000000053
14423.971,144.2389999999999753
14427.013,144.2699999999999812
14434.918,144.3489999999999891
14440.829,144.4079999999999578
14445.979,144.4590000000000026
14455.196,144.5509999999999871
14455.293,144.5519999999999635
14463.346,144.6329999999999806
14464.71,144.6469999999999907
14471.949,144.7189999999999935
14479.069,144.7899999999999632
14484.661,144.8460000000000031
14490.57,144.9049999999999722
14499.793,144.9970000000000135
14506.793,145.0670000000000068
14511.717,145.116999999999961
14515.326,145.1529999999999626
14524.064,145.2400000000000087
14530.358,145.302999999999997
14538.698,145.3859999999999666
14543.046,145.4300000000000062
14545.184,145.4509999999999641
14549.322,145.4929999999999945
14557.034,145.5699999999999926
14561.184,145.6109999999999891
14561.306,145.6129999999999988
14561.627,145.615999999999985
14564.855,145.6479999999999671
14565.465,145.653999999999996
14567.761,145.6769999999999635
14576.254,145.762
14581.323,145.8129999999999876
14588.278,145.8820000000000045
14595.647,145.95599999999996
14597.951,145.9789999999999845
14598.928,145.9889999999999753
14600.109,146.0009999999999757
14605.258,146.0519999999999635
14605.665,146.0559999999999827
14615.049,146.1499999999999766
14619.846,146.1979999999999785
14622.132,146.2210000000000031
14628.012,146.2799999999999722
14634.783,146.3469999999999793
